-0.0015625,0.040187,1.57272,0.231992|0.122934 -2.7,0.122934 -2.3,0.122934 -1.9,0.0229344 -1.6,0.0229344 -1.2,0.0229344 -0.8,0.0229344 -0.3,0.0229344 0.1,0.0229344 0.5,0.0229344 1,0.0229344 1.4,0.0229344 1.8,0.0229344 2.2,0.0229344 2.6,0.0229344 3,0.0229344 3.4,0.0229344 3.8,0.0229344 4.3,0.0229344 4.8,0.0229344 5.3,0.0229344 5.8,0.0229344 6.3,0.0229344 6.8,0.0229344 7.3,0.0229344 7.8,0.0229344 8.3,0.0229344 8.8,0.0229344 9.3,0.0229344 9.8,0.0229344 10.3,0.0229344 10.8,0.0229344 11.3,0.0229344 11.8,0.0229344 12.3,0.0229344 12.8,0.0229344 13.3,0.0229344 13.8,0.0229344 14.3|-2.07073 -0.0412062,-2.00152 2.95858,-2.17707 5.95919,-1.94018 8.9584,-2.15671 11.9592,-1.89717 14.9583,-1.81383 17.958,-1.72618 20.9577,-2.07482 23.9589,-2.10582 26.9591,-1.83966 29.4582,-1.96359 31.0357|2.06584 -0.0552409,2.03388 2.94488,2.22291 5.94426,1.83309 8.9456,1.89321 11.9454,2.05814 14.9449,1.87787 17.9455,2.0562 20.9449,2.28398 23.9442,2.04621 26.945,2.27419 29.4442,1.87391 32.1302|-0.307362 5.02464,-0.298579 5.41898,-0.296446 5.87252,-0.289907 5.68587,-0.275311 5.33389,-0.256975 5.12801,-0.221312 4.52249,-0.145558 4.54127,-0.0746686 4.31039,-0.0336315 4.13458,-0.014211 4.04349,-0.00487126 3.96824,-0.00130842 3.93294,0.000150867 3.91357,0.000557537 3.90263
0.00210673,0.0209923,1.56811,0.265291|0.122934 -2.7,0.122934 -2.3,0.122934 -1.9,0.0229344 -1.6,0.0229344 -1.2,0.0229344 -0.8,0.0229344 -0.3,0.0229344 0.1,0.0229344 0.5,0.0229344 1,0.0229344 1.4,0.0229344 1.8,0.0229344 2.2,0.0229344 2.6,0.0229344 3,0.0229344 3.4,0.0229344 3.8,0.0229344 4.3,0.0229344 4.8,0.0229344 5.3,0.0229344 5.8,0.0229344 6.3,0.0229344 6.8,0.0229344 7.3,0.0229344 7.8,0.0229344 8.3,0.0229344 8.8,0.0229344 9.3,0.0229344 9.8,0.0229344 10.3,0.0229344 10.8,0.0229344 11.3,0.0229344 11.8,0.0229344 12.3,0.0229344 12.8,0.0229344 13.3,0.0229344 13.8,0.0229344 14.3|-2.07073 -0.0412062,-2.00152 2.95858,-2.17707 5.95919,-1.94018 8.9584,-2.15671 11.9592,-1.89717 14.9583,-1.81383 17.958,-1.72618 20.9577,-2.07482 23.9589,-2.10582 26.9591,-1.83966 29.4582,-1.96359 31.0357|2.06584 -0.0552409,2.03388 2.94488,2.22291 5.94426,1.83309 8.9456,1.89321 11.9454,2.05814 14.9449,1.87787 17.9455,2.0562 20.9449,2.28398 23.9442,2.04621 26.945,2.27419 29.4442,1.87391 32.1302|-0.265873 3.56516,-0.252634 3.38768,-0.238176 3.59919,-0.219663 3.81029,-0.201581 4.08406,-0.168322 4.2101,-0.111498 4.17779,-0.055497 4.05772,-0.0257083 4.07125,-0.0151114 4.06749,-0.00896829 4.03149,-0.0047388 3.9947,-0.000972765 3.9505,0.000211519 3.92718,0.00044277 3.90297
0.00410094,0.0343922,1.5656,0.277554|0.122934 -2.7,0.122934 -2.3,0.122934 -1.9,0.0229344 -1.6,0.0229344 -1.2,0.0229344 -0.8,0.0229344 -0.3,0.0229344 0.1,0.0229344 0.5,0.0229344 1,0.0229344 1.4,0.0229344 1.8,0.0229344 2.2,0.0229344 2.6,0.0229344 3,0.0229344 3.4,0.0229344 3.8,0.0229344 4.3,0.0229344 4.8,0.0229344 5.3,0.0229344 5.8,0.0229344 6.3,0.0229344 6.8,0.0229344 7.3,0.0229344 7.8,0.0229344 8.3,0.0229344 8.8,0.0229344 9.3,0.0229344 9.8,0.0229344 10.3,0.0229344 10.8,0.0229344 11.3,0.0229344 11.8,0.0229344 12.3,0.0229344 12.8,0.0229344 13.3,0.0229344 13.8,0.0229344 14.3|-2.07073 -0.0412062,-2.00152 2.95858,-2.17707 5.95919,-1.94018 8.9584,-2.15671 11.9592,-1.89717 14.9583,-1.81383 17.958,-1.72618 20.9577,-2.07482 23.9589,-2.10582 26.9591,-1.83966 29.4582,-1.96359 31.0357|2.06584 -0.0552409,2.03388 2.94488,2.22291 5.94426,1.83309 8.9456,1.89321 11.9454,2.05814 14.9449,1.87787 17.9455,2.0562 20.9449,2.28398 23.9442,2.04621 26.945,2.27419 29.4442,1.87391 32.1302|-0.244638 3.29584,-0.209956 3.75024,-0.17074 3.13356,-0.121724 2.75518,-0.0903548 1.97559,-0.015317 2.40464,0.0294122 2.70868,0.0405315 3.10631,0.0339271 3.41659,0.0256028 3.65669,0.0118913 3.82777,0.00584526 3.93538,0.00182176 3.95665,0.000196473 3.9492,-0.000295097 3.93624
0.00597969,0.0483754,1.56329,0.286272|0.122934 -2.7,0.122934 -2.3,0.122934 -1.9,0.0229344 -1.6,0.0229344 -1.2,0.0229344 -0.8,0.0229344 -0.3,0.0229344 0.1,0.0229344 0.5,0.0229344 1,0.0229344 1.4,0.0229344 1.8,0.0229344 2.2,0.0229344 2.6,0.0229344 3,0.0229344 3.4,0.0229344 3.8,0.0229344 4.3,0.0229344 4.8,0.0229344 5.3,0.0229344 5.8,0.0229344 6.3,0.0229344 6.8,0.0229344 7.3,0.0229344 7.8,0.0229344 8.3,0.0229344 8.8,0.0229344 9.3,0.0229344 9.8,0.0229344 10.3,0.0229344 10.8,0.0229344 11.3,0.0229344 11.8,0.0229344 12.3,0.0229344 12.8,0.0229344 13.3,0.0229344 13.8,0.0229344 14.3|-2.07073 -0.0412062,-2.00152 2.95858,-2.17707 5.95919,-1.94018 8.9584,-2.15671 11.9592,-1.89717 14.9583,-1.81383 17.958,-1.72618 20.9577,-2.07482 23.9589,-2.10582 26.9591,-1.83966 29.4582,-1.96359 31.0357|2.06584 -0.0552409,2.03388 2.94488,2.22291 5.94426,1.83309 8.9456,1.89321 11.9454,2.05814 14.9449,1.87787 17.9455,2.0562 20.9449,2.28398 23.9442,2.04621 26.945,2.27419 29.4442,1.87391 32.1302|-0.224432 2.5481,-0.186402 2.38163,-0.149975 2.39157,-0.128532 2.45511,-0.0632642 2.57551,-0.0181936 2.68232,0.00481845 2.93901,0.0101779 3.17647,0.00689528 3.43749,0.00386007 3.66642,0.000784459 3.83729,-0.000313434 3.92904,-0.000399762 3.94625,-0.000267608 3.94228,-0.000176619 3.94277
0.00781352,0.0633845,1.56109,0.320644|0.0698439 -2.7,0.0698439 -2.3,0.0698439 -1.9,0.0698439 -1.5,0.0698439 -1.1,0.0698439 -0.6,0.0698439 -0.1,0.0698439 0.3,0.0698439 0.8,0.0698439 1.2,0.0698439 1.6,0.0698439 2,-0.0301561 2.3,-0.0301561 2.7,-0.0301561 3.1,-0.0301561 3.5,-0.0301561 3.9,-0.0301561 4.4,-0.0301561 4.9,-0.0301561 5.4,-0.0301561 5.9,-0.0301561 6.4,-0.0301561 6.9,-0.0301561 7.4,-0.0301561 7.9,-0.0301561 8.4,-0.0301561 8.9,-0.0301561 9.4,-0.130156 9.8,-0.130156 10.3,-0.130156 10.8,-0.130156 11.3,-0.130156 11.8,-0.130156 12.3,-0.130156 12.8,-0.130156 13.3,-0.130156 13.8,-0.130156 14.3|-2.07639 -0.109113,-2.03147 2.89113,-2.23132 5.89022,-2.01873 8.89126,-2.25956 11.8902,-2.02431 14.8913,-1.96528 17.8916,-1.90192 20.8919,-2.27486 23.8902,-2.33016 26.89,-2.08425 29.3912,-2.22095 30.9676|2.06016 -0.0896444,2.0039 2.91012,2.16863 5.91093,1.75452 8.90902,1.79033 11.9092,1.93097 14.9099,1.72641 17.909,1.88044 20.9097,2.08391 23.9107,1.82185 26.9095,2.02958 29.4105,1.60756 32.0932|-0.184826 4.71201,-0.142036 4.42,-0.119596 4.71292,-0.0565778 4.59358,-0.0158265 4.29518,0.00482256 4.24686,0.0106575 4.20071,0.00700685 4.00788,0.00444088 3.95878,0.0010756 3.95798,-0.000469197 3.92303,-0.000398175 3.92751,-7.29292e-05 3.91719,-0.0002715 3.92001,-0.000468918 3.90771
0.00290326,0.0289869,1.56712,0.325345|0.0698439 -2.7,0.0698439 -2.3,0.0698439 -1.9,0.0698439 -1.5,0.0698439 -1.1,0.0698439 -0.6,0.0698439 -0.1,0.0698439 0.3,0.0698439 0.8,0.0698439 1.2,0.0698439 1.6,0.0698439 2,-0.0301561 2.3,-0.0301561 2.7,-0.0301561 3.1,-0.0301561 3.5,-0.0301561 3.9,-0.0301561 4.4,-0.0301561 4.9,-0.0301561 5.4,-0.0301561 5.9,-0.0301561 6.4,-0.0301561 6.9,-0.0301561 7.4,-0.0301561 7.9,-0.0301561 8.4,-0.0301561 8.9,-0.0301561 9.4,-0.130156 9.8,-0.130156 10.3,-0.130156 10.8,-0.130156 11.3,-0.130156 11.8,-0.130156 12.3,-0.130156 12.8,-0.130156 13.3,-0.130156 13.8,-0.130156 14.3|-2.07639 -0.109113,-2.03147 2.89113,-2.23132 5.89022,-2.01873 8.89126,-2.25956 11.8902,-2.02431 14.8913,-1.96528 17.8916,-1.90192 20.8919,-2.27486 23.8902,-2.33016 26.89,-2.08425 29.3912,-2.22095 30.9676|2.06016 -0.0896444,2.0039 2.91012,2.16863 5.91093,1.75452 8.90902,1.79033 11.9092,1.93097 14.9099,1.72641 17.909,1.88044 20.9097,2.08391 23.9107,1.82185 26.9095,2.02958 29.4105,1.60756 32.0932|-0.070976 0.949854,-0.00690515 1.32503,0.0684295 1.12725,0.13121 1.27501,0.156745 1.6234,0.140827 2.16399,0.0967468 2.70086,0.0439499 3.31728,0.0147274 3.73592,0.00510893 3.89626,0.00168758 3.94658,0.000670697 3.94845,0.00014782 3.94143,-5.57304e-05 3.91993,-0.000247187 3.90808
0.00358885,0.0457795,1.56633,0.34638|0.0698439 -2.7,0.0698439 -2.3,0.0698439 -1.9,0.0698439 -1.5,0.0698439 -1.1,0.0698439 -0.6,0.0698439 -0.1,0.0698439 0.3,0.0698439 0.8,0.0698439 1.2,0.0698439 1.6,0.0698439 2,-0.0301561 2.3,-0.0301561 2.7,-0.0301561 3.1,-0.0301561 3.5,-0.0301561 3.9,-0.0301561 4.4,-0.0301561 4.9,-0.0301561 5.4,-0.0301561 5.9,-0.0301561 6.4,-0.0301561 6.9,-0.0301561 7.4,-0.0301561 7.9,-0.0301561 8.4,-0.0301561 8.9,-0.0301561 9.4,-0.130156 9.8,-0.130156 10.3,-0.130156 10.8,-0.130156 11.3,-0.130156 11.8,-0.130156 12.3,-0.130156 12.8,-0.130156 13.3,-0.130156 13.8,-0.130156 14.3|-2.07639 -0.109113,-2.03147 2.89113,-2.23132 5.89022,-2.01873 8.89126,-2.25956 11.8902,-2.02431 14.8913,-1.96528 17.8916,-1.90192 20.8919,-2.27486 23.8902,-2.33016 26.89,-2.08425 29.3912,-2.22095 30.9676|2.06016 -0.0896444,2.0039 2.91012,2.16863 5.91093,1.75452 8.90902,1.79033 11.9092,1.93097 14.9099,1.72641 17.909,1.88044 20.9097,2.08391 23.9107,1.82185 26.9095,2.02958 29.4105,1.60756 32.0932|-0.00907746 3.58159,0.06297 3.96427,0.124675 4.27019,0.147233 4.32986,0.138228 4.47247,0.0961396 4.47434,0.0406962 4.34746,0.0134382 4.2585,0.00389467 4.15593,8.0747e-05 4.09264,-0.000106131 4.03935,-0.000420547 3.98078,-0.000106134 3.9459,-0.000449028 3.92981,-0.000489284 3.91779
0.00378223,0.0642313,1.5662,0.388826|0.0698439 -2.7,0.0698439 -2.3,0.0698439 -1.9,0.0698439 -1.5,0.0698439 -1.1,0.0698439 -0.6,0.0698439 -0.1,0.0698439 0.3,0.0698439 0.8,0.0698439 1.2,0.0698439 1.6,0.0698439 2,-0.0301561 2.3,-0.0301561 2.7,-0.0301561 3.1,-0.0301561 3.5,-0.0301561 3.9,-0.0301561 4.4,-0.0301561 4.9,-0.0301561 5.4,-0.0301561 5.9,-0.0301561 6.4,-0.0301561 6.9,-0.0301561 7.4,-0.0301561 7.9,-0.0301561 8.4,-0.0301561 8.9,-0.0301561 9.4,-0.130156 9.8,-0.130156 10.3,-0.130156 10.8,-0.130156 11.3,-0.130156 11.8,-0.130156 12.3,-0.130156 12.8,-0.130156 13.3,-0.130156 13.8,-0.130156 14.3|-2.07639 -0.109113,-2.03147 2.89113,-2.23132 5.89022,-2.01873 8.89126,-2.25956 11.8902,-2.02431 14.8913,-1.96528 17.8916,-1.90192 20.8919,-2.27486 23.8902,-2.33016 26.89,-2.08425 29.3912,-2.22095 30.9676|2.06016 -0.0896444,2.0039 2.91012,2.16863 5.91093,1.75452 8.90902,1.79033 11.9092,1.93097 14.9099,1.72641 17.909,1.88044 20.9097,2.08391 23.9107,1.82185 26.9095,2.02958 29.4105,1.60756 32.0932|0.0653116 4.72041,0.123396 4.84392,0.141149 4.45799,0.125402 4.43356,0.0865001 4.32652,0.0334084 4.29933,0.011919 4.22911,0.00336567 4.14535,-0.000221331 4.06791,1.27111e-06 3.97789,-0.000643435 3.93351,-0.00124496 3.91762,-0.00136345 3.91048,-0.00104708 3.90228,-0.000732263 3.89262
0.00337795,0.0847234,1.56682,0.427016|0.0705295 -2.7,0.0705295 -2.3,0.0705295 -1.9,0.0705295 -1.5,0.0705295 -1.1,0.0705295 -0.6,0.0705295 -0.1,0.0705295 0.3,0.0705295 0.8,0.0705295 1.2,0.0705295 1.6,-0.0294705 1.9,-0.0294705 2.3,-0.0294705 2.7,-0.0294705 3.1,-0.0294705 3.5,-0.0294705 3.9,-0.0294705 4.4,-0.0294705 4.9,-0.0294705 5.4,-0.0294705 5.9,-0.0294705 6.4,-0.0294705 6.9,-0.129471 7.3,-0.129471 7.8,-0.129471 8.3,-0.129471 8.8,-0.129471 9.3,-0.129471 9.8,-0.129471 10.3,-0.129471 10.8,-0.129471 11.3,-0.129471 11.8,-0.129471 12.3,-0.129471 12.8,-0.129471 13.3,-0.129471 13.8,-0.129471 14.3|-2.07874 -0.184681,-2.0446 2.81571,-2.25521 5.81406,-2.0534 8.81584,-2.305 11.8139,-2.08054 14.8158,-2.03228 17.8163,-1.9797 20.8169,-2.3634 23.8138,-2.42947 26.8133,-2.19255 29.3154,-2.33491 30.8913|2.05772 -0.150356,1.99068 2.84919,2.14463 5.85057,1.71975 8.84715,1.7448 11.8475,1.87466 14.8486,1.65932 17.847,1.80258 20.8482,1.99527 23.85,1.72244 26.8478,1.92118 29.3495,1.48953 32.0307|0.104526 4.95747,0.123689 4.64216,0.102129 5.22132,0.0566048 3.92751,0.00598701 3.8355,-0.0267328 3.48339,-0.0204001 3.70367,-0.00824468 4.10083,0.000633686 4.24247,0.00503997 4.06146,0.00470923 3.95421,0.00289085 3.93918,0.00129955 3.92859,0.000256138 3.91043,-0.000367403 3.89174
-0.00149223,0.0374511,1.57268,0.408744|0.0705295 -2.7,0.0705295 -2.3,0.0705295 -1.9,0.0705295 -1.5,0.0705295 -1.1,0.0705295 -0.6,0.0705295 -0.1,0.0705295 0.3,0.0705295 0.8,0.0705295 1.2,0.0705295 1.6,-0.0294705 1.9,-0.0294705 2.3,-0.0294705 2.7,-0.0294705 3.1,-0.0294705 3.5,-0.0294705 3.9,-0.0294705 4.4,-0.0294705 4.9,-0.0294705 5.4,-0.0294705 5.9,-0.0294705 6.4,-0.0294705 6.9,-0.129471 7.3,-0.129471 7.8,-0.129471 8.3,-0.129471 8.8,-0.129471 9.3,-0.129471 9.8,-0.129471 10.3,-0.129471 10.8,-0.129471 11.3,-0.129471 11.8,-0.129471 12.3,-0.129471 12.8,-0.129471 13.3,-0.129471 13.8,-0.129471 14.3|-2.07874 -0.184681,-2.0446 2.81571,-2.25521 5.81406,-2.0534 8.81584,-2.305 11.8139,-2.08054 14.8158,-2.03228 17.8163,-1.9797 20.8169,-2.3634 23.8138,-2.42947 26.8133,-2.19255 29.3154,-2.33491 30.8913|2.05772 -0.150356,1.99068 2.84919,2.14463 5.85057,1.71975 8.84715,1.7448 11.8475,1.87466 14.8486,1.65932 17.847,1.80258 20.8482,1.99527 23.85,1.72244 26.8478,1.92118 29.3495,1.48953 32.0307|0.186107 0.172054,0.148505 0.162956,0.103748 0.174256,0.0269245 0.226189,-0.0506285 0.31639,-0.0575345 0.49911,-0.0110455 0.759217,0.0459025 1.07875,0.0341575 1.63345,0.0275376 2.4563,0.0121667 3.30972,0.00565316 3.77068,0.000642084 3.88471,-0.00026042 3.89216,-0.000402516 3.88167
-0.00359035,0.0575621,1.57531,0.40116|0.0705295 -2.7,0.0705295 -2.3,0.0705295 -1.9,0.0705295 -1.5,0.0705295 -1.1,0.0705295 -0.6,0.0705295 -0.1,0.0705295 0.3,0.0705295 0.8,0.0705295 1.2,0.0705295 1.6,-0.0294705 1.9,-0.0294705 2.3,-0.0294705 2.7,-0.0294705 3.1,-0.0294705 3.5,-0.0294705 3.9,-0.0294705 4.4,-0.0294705 4.9,-0.0294705 5.4,-0.0294705 5.9,-0.0294705 6.4,-0.0294705 6.9,-0.129471 7.3,-0.129471 7.8,-0.129471 8.3,-0.129471 8.8,-0.129471 9.3,-0.129471 9.8,-0.129471 10.3,-0.129471 10.8,-0.129471 11.3,-0.129471 11.8,-0.129471 12.3,-0.129471 12.8,-0.129471 13.3,-0.129471 13.8,-0.129471 14.3|-2.07874 -0.184681,-2.0446 2.81571,-2.25521 5.81406,-2.0534 8.81584,-2.305 11.8139,-2.08054 14.8158,-2.03228 17.8163,-1.9797 20.8169,-2.3634 23.8138,-2.42947 26.8133,-2.19255 29.3154,-2.33491 30.8913|2.05772 -0.150356,1.99068 2.84919,2.14463 5.85057,1.71975 8.84715,1.7448 11.8475,1.87466 14.8486,1.65932 17.847,1.80258 20.8482,1.99527 23.85,1.72244 26.8478,1.92118 29.3495,1.48953 32.0307|0.168908 7.22046,0.122199 7.31989,0.0781092 7.31322,0.0388134 7.20527,0.0275866 7.09105,0.13085 6.87298,0.199328 6.46376,0.1705 5.82521,0.0899979 4.90002,0.0295083 4.28003,0.00704914 4.04908,-7.41031e-05 4.0033,-0.0011499 3.97744,-0.00122822 3.95006,-0.000933738 3.94562
-0.005879,0.0803251,1.57809,0.450735|0.0705295 -2.7,0.0705295 -2.3,0.0705295 -1.9,0.0705295 -1.5,0.0705295 -1.1,0.0705295 -0.6,0.0705295 -0.1,0.0705295 0.3,0.0705295 0.8,0.0705295 1.2,0.0705295 1.6,-0.0294705 1.9,-0.0294705 2.3,-0.0294705 2.7,-0.0294705 3.1,-0.0294705 3.5,-0.0294705 3.9,-0.0294705 4.4,-0.0294705 4.9,-0.0294705 5.4,-0.0294705 5.9,-0.0294705 6.4,-0.0294705 6.9,-0.129471 7.3,-0.129471 7.8,-0.129471 8.3,-0.129471 8.8,-0.129471 9.3,-0.129471 9.8,-0.129471 10.3,-0.129471 10.8,-0.129471 11.3,-0.129471 11.8,-0.129471 12.3,-0.129471 12.8,-0.129471 13.3,-0.129471 13.8,-0.129471 14.3|-2.07874 -0.184681,-2.0446 2.81571,-2.25521 5.81406,-2.0534 8.81584,-2.305 11.8139,-2.08054 14.8158,-2.03228 17.8163,-1.9797 20.8169,-2.3634 23.8138,-2.42947 26.8133,-2.19255 29.3154,-2.33491 30.8913|2.05772 -0.150356,1.99068 2.84919,2.14463 5.85057,1.71975 8.84715,1.7448 11.8475,1.87466 14.8486,1.65932 17.847,1.80258 20.8482,1.99527 23.85,1.72244 26.8478,1.92118 29.3495,1.48953 32.0307|0.133347 5.0004,0.0964879 3.77765,0.0493395 3.48664,0.0286482 3.15344,0.111536 3.07744,0.167835 3.14644,0.140459 3.27291,0.0779871 3.48665,0.023989 3.63398,0.00704749 3.72294,-0.00015973 3.82652,-0.00083474 3.88888,-0.000881812 3.89872,-0.000531454 3.89946,-0.000449309 3.88826
-0.00729089,0.102239,1.57968,0.486334|0.0887192 -2.7,0.0887192 -2.3,0.0887192 -1.9,0.0887192 -1.5,0.0887192 -1.1,0.0887192 -0.6,0.0887192 -0.1,0.0887192 0.3,0.0887192 0.8,0.0887192 1.2,0.0887192 1.6,-0.0112808 1.9,-0.0112808 2.3,-0.0112808 2.7,-0.0112808 3.1,-0.0112808 3.5,-0.0112808 3.9,-0.0112808 4.4,-0.0112808 4.9,-0.0112808 5.4,-0.0112808 5.9,-0.0112808 6.4,-0.0112808 6.9,-0.0112808 7.4,-0.0112808 7.9,-0.0112808 8.4,-0.0112808 8.9,-0.0112808 9.4,-0.0112808 9.9,-0.0112808 10.4,-0.0112808 10.9,-0.0112808 11.4,-0.0112808 11.9,-0.0112808 12.4,-0.0112808 12.9,-0.0112808 13.4,-0.0112808 13.9,-0.0112808 14.4|-2.07438 -0.251475,-2.01648 2.74855,-2.20334 5.74848,-1.97776 8.74856,-2.20561 11.7485,-1.95738 14.7486,-1.88536 17.7486,-1.80901 20.7486,-2.16897 23.7485,-2.21128 26.7485,-1.95455 29.2486,-2.08443 30.8256|2.06222 -0.24991,2.01894 2.75007,2.19666 5.75014,1.79553 8.74999,1.84433 11.75,1.99795 14.7501,1.80637 17.75,1.97339 20.7501,2.18985 23.7501,1.94077 26.75,2.15932 29.2501,1.74892 31.9346|0.0531628 5.62269,-0.00427068 5.39235,-0.0230317 5.19999,0.0717333 4.82235,0.13124 4.56935,0.104684 4.20182,0.0546673 4.08598,0.00383508 3.94672,-0.0070669 3.87543,-0.00920343 3.84175,-0.00593832 3.86209,-0.0032955 3.86668,-0.00154129 3.87332,-0.000534114 3.87576,-0.00022082 3.86716
-0.00185705,0.0441431,1.57312,0.524248|0.0887192 -2.7,0.0887192 -2.3,0.0887192 -1.9,0.0887192 -1.5,0.0887192 -1.1,0.0887192 -0.6,0.0887192 -0.1,0.0887192 0.3,0.0887192 0.8,0.0887192 1.2,0.0887192 1.6,-0.0112808 1.9,-0.0112808 2.3,-0.0112808 2.7,-0.0112808 3.1,-0.0112808 3.5,-0.0112808 3.9,-0.0112808 4.4,-0.0112808 4.9,-0.0112808 5.4,-0.0112808 5.9,-0.0112808 6.4,-0.0112808 6.9,-0.0112808 7.4,-0.0112808 7.9,-0.0112808 8.4,-0.0112808 8.9,-0.0112808 9.4,-0.0112808 9.9,-0.0112808 10.4,-0.0112808 10.9,-0.0112808 11.4,-0.0112808 11.9,-0.0112808 12.4,-0.0112808 12.9,-0.0112808 13.4,-0.0112808 13.9,-0.0112808 14.4|-2.07438 -0.251475,-2.01648 2.74855,-2.20334 5.74848,-1.97776 8.74856,-2.20561 11.7485,-1.95738 14.7486,-1.88536 17.7486,-1.80901 20.7486,-2.16897 23.7485,-2.21128 26.7485,-1.95455 29.2486,-2.08443 30.8256|2.06222 -0.24991,2.01894 2.75007,2.19666 5.75014,1.79553 8.74999,1.84433 11.75,1.99795 14.7501,1.80637 17.75,1.97339 20.7501,2.18985 23.7501,1.94077 26.75,2.15932 29.2501,1.74892 31.9346|0.0345386 6.00523,0.0055423 5.70021,0.110282 7.86956,0.164639 7.9248,0.164213 7.9248,0.0941363 7.9248,0.0458864 7.9248,0.00410406 6.3148,0.0107303 7.15976,0.0286621 7.1751,0.0103277 7.9248,-0.014761 6.95387,-0.0199968 6.70491,-0.0266829 5.64225,-0.0506913 2.21674
-0.00246057,0.0713349,1.5738,0.562402|0.0887192 -2.7,0.0887192 -2.3,0.0887192 -1.9,0.0887192 -1.5,0.0887192 -1.1,0.0887192 -0.6,0.0887192 -0.1,0.0887192 0.3,0.0887192 0.8,0.0887192 1.2,0.0887192 1.6,-0.0112808 1.9,-0.0112808 2.3,-0.0112808 2.7,-0.0112808 3.1,-0.0112808 3.5,-0.0112808 3.9,-0.0112808 4.4,-0.0112808 4.9,-0.0112808 5.4,-0.0112808 5.9,-0.0112808 6.4,-0.0112808 6.9,-0.0112808 7.4,-0.0112808 7.9,-0.0112808 8.4,-0.0112808 8.9,-0.0112808 9.4,-0.0112808 9.9,-0.0112808 10.4,-0.0112808 10.9,-0.0112808 11.4,-0.0112808 11.9,-0.0112808 12.4,-0.0112808 12.9,-0.0112808 13.4,-0.0112808 13.9,-0.0112808 14.4|-2.07438 -0.251475,-2.01648 2.74855,-2.20334 5.74848,-1.97776 8.74856,-2.20561 11.7485,-1.95738 14.7486,-1.88536 17.7486,-1.80901 20.7486,-2.16897 23.7485,-2.21128 26.7485,-1.95455 29.2486,-2.08443 30.8256|2.06222 -0.24991,2.01894 2.75007,2.19666 5.75014,1.79553 8.74999,1.84433 11.75,1.99795 14.7501,1.80637 17.75,1.97339 20.7501,2.18985 23.7501,1.94077 26.75,2.15932 29.2501,1.74892 31.9346|0.0133095 6.90099,0.129182 7.54039,0.184618 7.66469,0.182606 7.87193,0.124796 7.88041,0.0831109 7.87863,0.0443497 7.81192,0.0517594 7.83639,0.0572835 7.81278,0.0323504 7.82197,0.00262783 7.70957,-0.00867626 7.6208,-0.0185388 7.33701,-0.0440914 6.2216,-0.0481463 5.85658
-0.00289114,0.100397,1.57424,0.600475|0.0887192 -2.7,0.0887192 -2.3,0.0887192 -1.9,0.0887192 -1.5,0.0887192 -1.1,0.0887192 -0.6,0.0887192 -0.1,0.0887192 0.3,0.0887192 0.8,0.0887192 1.2,0.0887192 1.6,-0.0112808 1.9,-0.0112808 2.3,-0.0112808 2.7,-0.0112808 3.1,-0.0112808 3.5,-0.0112808 3.9,-0.0112808 4.4,-0.0112808 4.9,-0.0112808 5.4,-0.0112808 5.9,-0.0112808 6.4,-0.0112808 6.9,-0.0112808 7.4,-0.0112808 7.9,-0.0112808 8.4,-0.0112808 8.9,-0.0112808 9.4,-0.0112808 9.9,-0.0112808 10.4,-0.0112808 10.9,-0.0112808 11.4,-0.0112808 11.9,-0.0112808 12.4,-0.0112808 12.9,-0.0112808 13.4,-0.0112808 13.9,-0.0112808 14.4|-2.07438 -0.251475,-2.01648 2.74855,-2.20334 5.74848,-1.97776 8.74856,-2.20561 11.7485,-1.95738 14.7486,-1.88536 17.7486,-1.80901 20.7486,-2.16897 23.7485,-2.21128 26.7485,-1.95455 29.2486,-2.08443 30.8256|2.06222 -0.24991,2.01894 2.75007,2.19666 5.75014,1.79553 8.74999,1.84433 11.75,1.99795 14.7501,1.80637 17.75,1.97339 20.7501,2.18985 23.7501,1.94077 26.75,2.15932 29.2501,1.74892 31.9346|0.193479 7.92405,0.261457 7.92416,0.271076 7.92449,0.168737 7.92455,0.12799 7.92436,0.0689538 7.92407,0.0296478 7.92419,0.0378644 7.92325,0.0418179 7.92279,0.0176315 7.91843,0.0302728 7.90277,-0.00114929 7.8367,-0.0363867 7.66299,-0.0455429 6.55207,-0.0470008 6.23854
