0,0
0,0.45
0,0.9
0,1.35
0,1.77
0,2.22
0,2.67
0,3.12
0,3.57
0,4.02
0,4.44
0,4.89
0,5.34
0,5.79
0,6.24
0,6.69
0,7.11
0,7.56
0,8.01
0,8.46
0,8.91
0,9.36
0,9.78
0,10.23
0,10.68
0,11.13
0,11.58
0,12.03
0,12.45
0,12.9
0,13.35
0,13.8
0,14.25
0,14.7
0,15.12
0,15.57
0,16.02
0,16.47
0,16.92
0,17.37
0,17.79
-0.0117424,18.2469
-0.0216831,18.7067
-0.0202482,19.1324
-0.0111625,19.5945
0.000613408,20.0214
0.0130783,20.4838
0.0207518,20.9102
0.0209488,21.3713
0.0100762,21.7955
-0.0176419,22.2534
-0.0660596,22.7088
-0.132784,23.1267
-0.232901,23.5762
-0.35457,23.9877
-0.507741,24.3957
#
-0.695744,24.7996
-0.929405,25.2054
-1.16478,25.5525
-1.43997,25.9055
-1.75861,26.2556
-2.06211,26.5406
-2.41043,26.8195
-2.8068,27.0844
-3.18429,27.2933
-3.57449,27.4717
-4.01373,27.6338
-4.42793,27.7546
-4.85238,27.8509
-5.28628,27.9245
#
-5.72882,27.9773
-6.1792,28.0113
-6.63664,28.0285
-7.10032,28.0306
-7.5266,28.0212
-7.95679,28.0023
-8.42,28
-8.87,28
-9.32,28
-9.74,28
-10.19,28
-10.64,28
#
-11.09,28
-11.54,28
-11.99,28
-12.41,28
-12.86,28
-13.31,28
-13.76,28
-14.2194,27.9794
-14.646,27.926
-15.1066,27.8466
-15.4988,27.7588
-15.9661,27.6261
-16.3651,27.4851
-16.7843,27.3043
-17.1781,27.0981
-17.5466,26.8666
-17.8897,26.6097
-18.2378,26.2978
#
-18.5277,25.9877
-18.8172,25.6172
-19.0538,25.2538
-19.2651,24.8651
-19.451,24.451
-19.5966,24.0566
-19.7343,23.5943
-19.8262,23.2062
-19.9102,22.7502
-19.9676,22.3276
-19.9425,21.8846
-19.7193,21.4829
-19.49,21.1122
-19.2504,20.7425
-19.0109,20.3728
-18.7652,19.9735
-18.5595,19.6003
-18.3746,19.1948
-18.2332,18.7545
-18.1681,18.3368
-18.1851,17.8804
-18.2961,17.4448
-18.493,17.0308
-18.7382,16.6725
-19.0293,16.3398
-19.351,16.0343
-19.4878,15.6362
-19.6726,15.2335
#
-19.9168,14.849
-20.1812,14.5033
-20.4669,14.1642
-20.7597,13.8272
-21.0451,13.4879
-21.3277,13.1151
-21.5518,12.7571
-21.7452,12.3243
-21.8442,11.8954
-21.8496,11.4708
-21.7568,11.0163
-21.5909,10.6051
-21.3629,10.2077
-21.0952,9.90024
-20.7696,9.59154
-20.4896,9.24234
-20.2633,8.85097
-20.1052,8.44575
-19.9998,7.9986
-19.9501,7.57134
-19.9373,7.10537
-19.9522,6.66501
-19.9824,6.22153
-20.0177,5.77701
-20.0479,5.33353
-20.0627,4.89319
-20.0518,4.45806
-20,4
-19.8689,3.59108
-19.7497,3.17033
-19.6385,2.74145
-19.5319,2.30813
-19.4259,1.87408
-19.317,1.44298
-19.2015,1.01853
-19.0608,0.559231
-18.919,0.16098
-18.7401,-0.260064
-18.5336,-0.653619
-18.2946,-1.01461
-17.988,-1.36804
-17.6641,-1.64415
-17.292,-1.87197
-16.8664,-2.04644
-16.4336,-2.15364
-16.0062,-2.20622
#
-15.5359,-2.21589
-15.0871,-2.1871
-14.6734,-2.13338
-14.2317,-2.05168
-13.79,-2
-13.34,-2
-12.89,-2
-12.47,-2
-12.02,-2
-11.57,-2
-11.12,-2
-10.67,-2
-10.22,-2
-9.8,-2
-9.35,-2
-8.9,-2
-8.45,-2
-8,-2
-7.56,-2
-7.12,-2
-6.68,-2
-6.22,-2
-5.78,-2
-5.34,-2
-4.9,-2
-4.44,-2
#
