0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
#
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-0.267949,0.0175517
-0.267949,0.0175517
-0.267949,0.0175517
-0.267949,0.0175517
-0.267949,0.0175517
-0.267949,0.0175517
-0.267949,0.0175517
-0.267949,0.0175517
-0.267949,0.0175517
-0.267949,0.0175517
-0.267949,0.0175517
-0.267949,0.0175517
-0.267949,0.0175517
-0.267949,0.0175517
-0.267949,0.0175517
-3.73205,-0.0139704
-3.73205,-0.0139704
-3.73205,-0.0139704
#
-3.73205,-0.0139704
-3.73205,-0.0139704
-3.73205,-0.0139704
-3.73205,-0.0139704
-3.73205,-0.0139704
-3.73205,-0.0139704
-3.73205,-0.0139704
-3.73205,-0.0139704
-3.73205,-0.0139704
-3.73205,-0.0139704
-3.73205,-0.0139704
-3.73205,-0.0139704
-3.73205,-0.0139704
-6,0
-6,0
-6,0
-6,0
-6,0
-6,0
-6,0
-6,0
-6,0
-6,0
-6,0
-6,0
-6,0
-6,0
-6,0
-6,0
-2,5.88785e-16
-2,5.88785e-16
-2,5.88785e-16
-2,5.88785e-16
#
-2,5.88785e-16
-2,5.88785e-16
-2,5.88785e-16
-2,5.88785e-16
-2,5.88785e-16
-2,5.88785e-16
-2,5.88785e-16
-2,5.88785e-16
-2,5.88785e-16
-2,5.88785e-16
-2,5.88785e-16
-2,5.88785e-16
-0.969441,0.0290789
-0.849171,0.0290789
-0.678118,0.0290789
-0.451499,0.0290789
-0.164529,0.0290789
0.187576,0.0290789
0.6096,0.0290789
0.6096,0.0290789
0.6096,0.0290789
0.6096,0.0290789
0.6096,0.0290789
0.6096,0.0290789
0.6096,0.0290789
0.6096,0.0290789
0.6096,0.0290789
0.6096,0.0290789
-0.464011,-0.0353858
-0.702707,-0.0353858
-1.00537,-0.0353858
-1.37855,-0.0353858
-1.8288,-0.0353858
#
-1.8288,-0.0353858
-1.8288,-0.0353858
-1.8288,-0.0353858
-1.8288,-0.0353858
-1.8288,-0.0353858
-1.8288,-0.0353858
-1.8288,-0.0353858
-1.8288,-0.0353858
-1.8288,-0.0353858
-1.8288,-0.0353858
-1.8288,-0.0353858
1.03463,-0.0217173
1.13701,-0.0217173
1.2192,-0.0217173
1.2192,-0.0217173
1.2192,-0.0217173
1.2192,-0.0217173
1.2192,-0.0217173
1.2192,-0.0217173
1.2192,-0.0217173
1.2192,-0.0217173
1.2192,-0.0217173
1.2192,-0.0217173
1.2192,-0.0217173
1.2192,-0.0217173
1.2192,-0.0217173
2,-0.0996195
2,-0.0996195
2,-0.0996195
2,-0.0996195
2,-0.0996195
2,-0.0996195
2,-0.0996195
#
2,-0.0996195
2,-0.0996195
2,-0.0996195
2,-0.0996195
2,-0.0996195
2,-0.0996195
2,-0.0996195
2,-0.0996195
2,-0.0996195
2,-0.0996195
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
6,0
#
