# s_m; t_s; f_x_f_N; f_y_f_N; f_z_f_N;f_x_r_N; f_y_r_N; f_z_r_N;
384.0; 13.215; -6196.9; -423542.4; -199773.7; -765.4; -319278.9; -200687.1
387.0; 13.338; -6329.0; -599198.2; -199571.5; -884.6; -472319.2; -200555.1
390.0; 13.466; -6482.5; -777102.2; -198742.9; -1022.3; -636115.0; -199806.3
393.0; 13.601; -6637.4; -936540.8; -197481.7; -1158.0; -794342.8; -198624.4
396.0; 13.743; -6769.2; -1064140.1; -196051.6; -1271.0; -932039.5; -197261.9
399.0; 13.895; -6867.8; -1155732.9; -194531.7; -1349.9; -1040880.5; -195792.4
402.0; 14.059; -6916.5; -1215415.3; -192986.8; -1386.1; -1120754.5; -194272.3
405.0; 14.231; -6884.9; -1255180.4; -191807.8; -1370.7; -1180410.5; -193080.6
408.0; 14.399; -6788.8; -1288210.8; -191180.6; -1299.6; -1230210.3; -192406.6
411.0; 14.552; -6707.7; -1335159.7; -193150.4; -1226.9; -1287740.1; -194329.1
414.0; 14.682; -6806.5; -1379755.6; -195777.9; -1315.4; -1340671.1; -196989.3
417.0; 14.795; -8602.5; -1415606.6; -197858.7; -2936.0; -1386728.2; -199937.6
420.0; 14.910; -8419.2; -1454932.0; -200646.6; -2769.8; -1423341.0; -202638.7
423.0; 15.029; -8858.4; -1483000.8; -202700.2; -3170.3; -1443589.1; -204937.0
426.0; 15.219; -6586.6; -1486162.6; -204253.8; -1094.6; -1425395.0; -205384.4
429.0; 15.391; -6707.5; -1447271.6; -203857.7; -1188.5; -1368442.2; -205037.2
432.0; 15.548; -6694.9; -1370233.6; -203030.6; -1182.0; -1273974.2; -204198.8
435.0; 15.691; -6622.5; -1257987.6; -202474.5; -1131.7; -1147012.8; -203603.3
438.0; 15.822; -6516.0; -1117500.9; -202924.4; -1045.4; -997663.9; -203993.5
441.0; 15.942; -6390.6; -955440.2; -203900.5; -936.7; -834536.8; -204897.6
444.0; 16.054; -6263.7; -783622.7; -204644.9; -825.1; -669841.5; -205569.4
447.0; 16.158; -6154.6; -618701.2; -205183.9; -727.3; -518166.6; -206046.4
450.0; 16.259; -6071.8; -473605.0; -205695.0; -653.0; -388666.6; -206511.9
453.0; 16.357; -6012.6; -353862.3; -206255.8; -599.9; -282754.4; -207041.5
456.0; 16.455; -5970.0; -257926.3; -206775.7; -561.6; -196340.2; -207540.1
459.0; 16.553; -5939.7; -181751.4; -207180.1; -534.4; -146509.2; -207930.2
462.0; 16.650; -5918.2; -148033.1; -207464.4; -515.2; -145684.8; -208204.8
